Name,Status,Price,Stars,Ratings,URL,UPC
Xbox One X 1TB Console Cyberpunk 2077 Limited Edition Bundle Collectors IN HAND,Novo em folha,"R$ 2 451,55",0,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Console-Cyberpunk-2077-Limited-Edition-Bundle-Collectors-IN-HAND/333624588769?hash=item4dad9339e1:g:4SEAAOSwbgxe5Mm9,
Xbox One X 1TB Console - Gears of war 5 Limited Edition Bundle White,Novo em folha,"R$ 3 004,01",0,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Console-Gears-of-war-5-Limited-Edition-Bundle-White/183945807598?hash=item2ad40646ee:g:cmgAAOSw2mdddYOh,Does Not Apply
Novo anúncio,Recondicionado,"R$ 1 825,65",4.5,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1TB-4K-Ultra-HD-Gaming-Console-Unboxed/392840624994?epid=8026284707&hash=item5b77203b62:g:yq8AAOSwH49eidrF,0603784352176
Xbox One X 1TB Limited Edition Cyberpunk 2077 Console - SOLD OUT,Novo em folha,"R$ 2 499,83",0,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Limited-Edition-Cyberpunk-2077-Console-SOLD-OUT/324192623178?hash=item4b7b62da4a:g:TDYAAOSwoAFe303W,
"Sealed Cyberpunk 2077 Xbox One X Console Bundle -- In Hand, Same Day Shipping!",Novo em folha,"R$ 2 138,68",Tem,0,https://www.ebay.com/itm/Sealed-Cyberpunk-2077-Xbox-One-X-Console-Bundle-In-Hand-Same-Day-Shipping/254622966171?hash=item3b48b6219b:g:XcgAAOSwuRpe4Zhc,
Xbox One X Cyberpunk 2077 1TB Limited Edition Console Bundle With Johnny Figure,Novo em folha,"R$ 2 738,55",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-1TB-Limited-Edition-Console-Bundle-With-Johnny-Figure/254624168517?hash=item3b48c87a45:g:DCMAAOSwEXJe5FLz,
Xbox One X Cyberpunk 2077 Limited Collectors Edition Console 1TB | New | In Hand,Novo em folha,"R$ 2 268,83",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Collectors-Edition-Console-1TB-New-In-Hand/254624216541?hash=item3b48c935dd:g:fxYAAOSwz3Je4rGy,
XBOX ONE X 1TB CONSOLE GOLD COLOURED RUSH LIMITED EDITION (EU STOCK),Novo em folha,"R$ 2 511,70",0,0,https://www.ebay.com/itm/XBOX-ONE-X-1TB-CONSOLE-GOLD-COLOURED-RUSH-LIMITED-EDITION-EU-STOCK/303383656830?hash=item46a313397e:g:q-0AAOSwUGddN4Uj,Does not apply
INHAND Xbox One X Cyberpunk 2077 Limited Edition Console Bundle 1TB SAMEDAY SHIP,Novo em folha,"R$ 2 607,89",0,0,https://www.ebay.com/itm/INHAND-Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-Bundle-1TB-SAMEDAY-SHIP/184324060180?hash=item2aea91f414:g:-8wAAOSwAtZe4PAI,
Xbox One X 1TB Console – Cyberpunk 2077 Limited Edition Bundle! Console In Hand,Novo em folha,"R$ 1 935,24",Tem,0,https://www.ebay.com/itm/Xbox-One-X-1TB-Console-Cyberpunk-2077-Limited-Edition-Bundle-Console-In-Hand/203018133749?hash=item2f44d2e0f5:g:CHIAAOSwUJNe4W6p,
Novo anúncio,Novo em folha,"R$ 2 346,56",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Bundle-XBOX-One-X-NEU-OVP/164245529354?hash=item263dcbe30a:g:GMAAAOSw9PNeoYWd,
XBOX ONE X CYBERPUNK 2077 console,Novo em folha,"R$ 2 621,96",0,0,https://www.ebay.com/itm/XBOX-ONE-X-CYBERPUNK-2077-console/254618160281?hash=item3b486ccc99:g:z2AAAOSwu2Re3AQV,
"Microsoft Xbox One X Project Scorpio Edition, 1TB, Black Console",Novo em folha,"R$ 3 155,86",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-Project-Scorpio-Edition-1TB-Black-Console/132412266743?epid=239434237&hash=item1ed462d8f7:g:178AAOSwc2FaGWM8,0889842208474
Xbox One X Cyberpunk 2077 Limited Edition Console Bundle 1TB SHIPS TODAY FREE,Novo em folha,"R$ 2 555,98",0,0,https://www.ebay.com/itm/Xbox-One-X-Cyberpunk-2077-Limited-Edition-Console-Bundle-1TB-SHIPS-TODAY-FREE/174314036030?hash=item2895ed1b3e:g:5MsAAOSwRb1e4rvt,889842564075
Microsoft Xbox One X 1 TB Console with NBA 2K20 & Controller + Gold Membership,Novo em folha,"R$ 2 451,61",5.0,0,https://www.ebay.com/itm/Microsoft-Xbox-One-X-1-TB-Console-with-NBA-2K20-Controller-Gold-Membership/313055436349?epid=21033747719&hash=item48e38ede3d:g:blAAAOSwkU9el5lI,0889842477269
