Name,Status,Price,Stars,Ratings,URL,UPC
Netac 4TB 2TB 1TB 500GB M.2 PCIe SSD 2280 NVMe Internal Solid State Drive lot,Brand New,"482,364.99 VND",Ope,Sponsored,https://www.ebay.com/itm/315879707065?_skw=ssd&itmmeta=01JD50P30SE1616Q7SYSZNCSST&hash=item498be5d1b9%3Ag%3ASwUAAOSwbmRnGKWg&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKl7O0B%2B2pvPxQexRcACzNZN3Bpkt3Wlyh1zQTCdpXIl4d7anHlxZNUbepA5Si9KVeAuZZHmlUcMI23rrn66Co2mNXOGI99s1IpyoNOx%2FIhxt%2F2X8gH5bs5LeSpqNUHQ5VGQ7YQ8KxZoxgAGOqk2BY4gFiEsl9A9jwpO%2FKsazb36A971Sv3Roge2IgnzJVhPBMcCiNu6X60XMDukZrES30L37CUQZBhxSB1yCyNwyAgAMg%3D%3D%7Ctkp%3ABk9SR9iw2KDpZA&var=614351144065,
"SAMSUNG PM863A 1.92TB SSD 2.5"" SATA III MZ7LM1T9HMJP-00005 MZ-7LM1T9N GXT5204Q",Pre-Owned,"2,159,085.00 VND",Ope,Sponsored,https://www.ebay.com/itm/286023022026?_skw=ssd&itmmeta=01JD50P30RA5PNYQE8K029CER2&hash=item42984cf5ca:g:Lm0AAOSwW1dmxmEs&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnT%2FPpb8b8JedZ7Hc4DFErNTW8H%2FkJLJgFIEUTE%2F%2BPNcCF5Ik8upUgc7okXbpR%2BhhuN%2FrVTa7A7hqezp5gILJNi9YtjBLkpKvci66oe1ydJdECQ8E2P%2Bk%2FM%2Ft%2FiYAlkmha0v%2FcqNANRDRzCmNMsmErVyREtZHrpzF9HTCx%2FckisvCGAGJxwk4l30XvPkfeo3QsSfIF3Jm9UoS9N%2BrSmiPkAqJHfiaF4yQE69tO0bjEWvS5S3bCp9FR%2FGWHnO4MDVUU5izPX9yTa6NT2jU4Xx%2B7K%7Ctkp%3ABk9SR9iw2KDpZA,
SAMSUNG 2.5'' 870 EVO SATAIII SSD 500 250GB 1 2TB Internal Solid State Drive LOT,Brand New,"731,548.80 VND",Ope,Sponsored,https://www.ebay.com/itm/315963799682?_skw=ssd&itmmeta=01JD50P30RYW0MF3M7SCX3X8DD&hash=item4990e8f882%3Ag%3AInwAAOSweIdnOATZ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlUNmSvSOu59xIyuLL12f4Q71nps7rp%2BJ67pG4fgjKf6TVlD%2BYuKNkEPESwSunPqbvKlJr%2BKfRFUlHQjF6qdH0opg9vbRh%2B%2BZGb8d8KXwO8hTxsicLkz4B0qDUm%2FVoSq7M6NwaheEwcwvppnW6v23sxqPhcWvKm5mNQaMgtxb8llLNMHaLoRDr4VJs7WZNWFpaJR2Pmln6hiu3YRJ3bASGVNdGLgIL2lsUHzm7CjEY6NQ%3D%3D%7Ctkp%3ABk9SR9iw2KDpZA&var=614478737525,
"Samsung - 990 EVO SSD 1TB Internal SSD PCIe Gen 4x4 | Gen 5x2 M.2 2280, Speed...",Brand New,,Ope,Sponsored,https://www.ebay.com/itm/326020841243?_skw=ssd&epid=17065069101&itmmeta=01JD50P30RQJQ0TRB17MNM83Z4&hash=item4be85b3f1b:g:bdkAAOSwQY5l1iyr&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk2uy89uXe1oziClURCXSG9NYX7r3a97lHWJRwhI1FaxWSU2DCM%2FapsJ4aAYfCBydcFkyu8fGQTwHLeHUQ7dvHSQ0zqXk%2B9ayLZbm3uXRJlwixq6X8wYKihXSldzxyfAD7sek6SxJFt%2F28fwKxpwBu1spzua5YxviKcoYKuk9GoD2Easm8hzdCwQ3bVE8rY0KAEDnRo%2BbYnMcqu2%2FtyX84aQfQvW8ge3Wm%2Bf9PqoJUzB4eOqfUycOXpzdIFBKP2%2FOXzoCE7WYxfpXA9n2iM7v00%7Ctkp%3ABk9SR9iw2KDpZA,
Toshiba HP 256GB M.2 2280 PCIE NVME SSD 934100-001 L57108-001 k8g30zmv256g,Pre-Owned,"361,964.25 VND",Ope,Sponsored,https://www.ebay.com/itm/315901979323?_skw=ssd&itmmeta=01JD50P30RT57T9WQJJ3NKFSBG&hash=item498d39aabb:g:cEgAAOSwZ6dmp8~v&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkbuyuVeuSBF0TjbANth4FTYPCGw3QgOcTecuVlz6bpFn2i57IfxH6ubDb7El5GAL5hHfubgdF%2FNqJ%2BFmz70bLcDUbcRvf1cvnIDE7U10VxfxREPFYTDe8%2FzxSjpHbgPlggbYJYRXL3NeHyzFrGvUJZkbzhFJbPCkyWZAqlWqFt6yqluvcWvizFv8k5%2FpeosZVoBI6yOpkr6q%2FiPLH0cgMd97RrYTGvDWlaqdGH4edimA%3D%3D%7Ctkp%3ABk9SR9aw2KDpZA,
"Kingston A400 960GB SSD (SA400S37/960G) 2.5"" 7mm Solid State Drive  BRAND NEW",Brand New,"1,352,969.02 VND",Ope,Sponsored,https://www.ebay.com/itm/305903530542?_skw=ssd&itmmeta=01JD50P30R2M6E3NA0BMYWKNG6&hash=item473945722e:g:ZLQAAOSwWaJnJLtY&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmddZ96oE8HafxpQFVHpb1H4In7PiimElUB4YdqVAAsFLtxOzDhtMqdA3j0Rt8f8CA4Pg6EQ6MtvTGFXdgZX%2B3YvXRZlzPz%2F3%2FPKQxk6S5uOUQ8MtSRxQg%2Fn%2Fv%2FKvlSpCoVq38k1TpZ7oliCjRL%2BzGp4MxqSj%2BTq30PL36pbBEELkSuHyvXFmvz5BKsZ4Th1rmUX1LFj97603rraMfqSShVE5th7d6TSabaPuP5UHbssQ%3D%3D%7Ctkp%3ABk9SR9aw2KDpZA,
Western Digital 800GB Ultrastar DC SS530 SAS SSD 2.5,Pre-Owned,"1,270,050.00 VND",Ope,Sponsored,https://www.ebay.com/itm/256686982928?_skw=ssd&itmmeta=01JD50P30R1Q2292D6RDT7821B&hash=item3bc3bc8710:g:RIQAAOSwNZ5nGSB9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnEKS6WMfCxe7bUirT9U5UjvE%2B%2B6TbIAxQzgGojTWiRos5G2mh7cN4vIHtHaT2TZn4%2FSlzB4wyYoFDsNI1XFYKR7fYCu0FHxlJsKsONbfaA8d2OiSYa3RW59fXRKWSdGewKDp3Ty9H40TVkmgmHyVXhttEe0RJF7FVrjdzvGdCW7GyFISxn7RmXbj3FoDb2gdtlVT1CerffAkXsESaJvOXxObdUrEuRrCpLuQVQ%2Bwq0vg%3D%3D%7Ctkp%3ABk9SR9aw2KDpZA,
Micron 5400 MAX 960 GB Solid State Drive - 2.5 Internal - SATA [SATA/600],Brand New,"6,070,839.00 VND",Ope,Sponsored,https://www.ebay.com/itm/305921975553?_skw=ssd&epid=19056594414&itmmeta=01JD50P30R5W4GJB97375SZJHQ&hash=item473a5ee501:g:BjEAAOSwSHxnPfLw&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmn9YXW41Rwv0up2ZtRi9oD8HYpLWLREXbHyg2qSfSpvYoV5QMVqZeWewdfFX5DNnOcXganKv07QYEjXifUu4taRRIMHYbxkoORVHaiMYbuRWnYRpBZ9JLSOj8CNYpi1AD9s4258EJy8sw04adtPQbh7YCsHcdwO1n%2FJsgpjGQf0aGq1NCye1oSTdtlTA2UywmDMgqF0q1WNIHRTwj%2F%2BgFF9529YzCKWL2naGjBtqKqNjS4LB12%2FUqyiOfTKQXEx8FWBTymRidAuSFgLOvC6xL4%7Ctkp%3ABk9SR9aw2KDpZA,
Bulk 10 unit in one lot 256GB M.2 2280 NVMe SSD Solid State Drive named Brand,Pre-Owned,"3,555,885.99 VND",Ope,Sponsored,https://www.ebay.com/itm/126740839185?_skw=ssd&itmmeta=01JD50P30RN7S3GTMTZ31FBTHB&hash=item1d8257bb11:g:7s0AAOSw2uZnGq4z&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk5%2F93T7AU3P1Z%2BQuJt8aZ3J2cfC6QRDL4AHddwH4TfOpC%2F3xjoxisq97lkvwbC85YCwiR6i8raNu9S0EboKkcJkmpmlvjBHz22NEZ2JDPZlHMquKbP3WxY%2FW8KQHFdk7ktepEPd%2BNMcXIyN7xiVOypLvaS0iGJayOjNORCJ2K1ZHAvQ5Opo1efV%2FrcrckADkmMJdq%2FRasTQfhCwNAThJ5gmNCIHnzpL%2Bun%2BG7SSUfbyQ%3D%3D%7Ctkp%3ABk9SR9aw2KDpZA,
Samsung WD 256 GB M.2 PCIE NVME 2280 SSD Solid State Drive Major Brand OPEN BOX,Open Box,"456,963.99 VND",Ope,Sponsored,https://www.ebay.com/itm/364594887930?_skw=ssd&epid=15037179981&itmmeta=01JD50P30RM6RHJRA9FR6HBG8Z&hash=item54e38c7cfa:g:ItQAAOSwgOllX6S~&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmtu79Ra1haVxV54esYvJKJSFf0fT0JA42AC%2FdeAeE%2BclMxNzb%2ByekroRwxEoDTVogTlwNM53AXmoCI4rYrOo%2F4Ph2XKrEFjm1mq6uXguqecto%2FcpGS8%2B7aMRXA2mEZtnUkWTT8yzLVbIMUs3lDe2FbABGznBb5CngySD195FTDMy78X5Vfi6gr9SyNqzNG6RDlLdYoOsN8jgj%2ByR9PE%2FdpXUmKN9z9DV2mpsoO90SOZkUU2KyOvbbwfXhQqt9%2Fo0jyNXeyNbePY0uZNWt3%2BAbm%7Ctkp%3ABk9SR9aw2KDpZA,
Micron 5400 PRO 1.92 TB Solid State Drive - 2.5 Internal - SATA [SATA/600] - ...,Brand New,"8,887,555.89 VND",Ope,Sponsored,https://www.ebay.com/itm/305921979825?_skw=ssd&itmmeta=01JD50P30R6FM1490GJHHXTYXR&hash=item473a5ef5b1:g:RrYAAOSw5KVnPfNh&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk3RpNk4PmnNgUa3B53EN0Cz748okV%2B942sySg7FHk82zFCXePRDosLldlgd0eQeicKBMQc%2BfvOj9pUc2D5P%2BMIjPhQb%2FoUaNecdthWxabssiLIZPRlaxgVNiYht0oVJ9FICMhBazfGsxh6UZtFPVQqM%2FHEpfiRy7XdrpnuZxR4m3Ga%2BcGBYAXMjgt%2Fp1N3ChFOvKPAmWjUVhGjs6JJgpCXUhX2Bk9k1xg7uwQ3NFiwNA%3D%3D%7Ctkp%3ABk9SR9aw2KDpZA,
Sabrent 2TB Rocket Q4 NVMe PCIe 4.0 M.2 2280 Internal SSD R/W 4800/3600 MB/s,Open Box,"2,031,825.99 VND",Ope,Sponsored,https://www.ebay.com/itm/375659727792?_skw=ssd&epid=2314448836&itmmeta=01JD50P30R6MCHRADZWRMKWC29&hash=item5777108bb0:g:bAsAAOSwcldm7HQX&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkZOFQjEaep6z1LENwLZFlcQWYyZwU1d5cEL1SHFToxNEjH0ZzVYuvRFxEYmdmqn32xgcr76zS%2Bj74ypdaFA38o7FxkP7Qf3ZwY0%2BAZWSQog3%2Fs5ddhChn7EhhaBNfNIIT%2FmLG%2FVypU%2FR5vYWo%2BeOQhKpEx4ZimouI2xkXv6t2%2BItIRuGA6Nz50sAznz2yGJaXwWXWvp4QzAV8g03ZdGj%2B0cX1D9cdsiSGjO5%2BU%2FA5FRJTqKtBPl58fkacZY8tjg91rjnZzBYZ1fwNGiowhHUmk%7Ctkp%3ABk9SR9aw2KDpZA,
"NEW Patriot Burst Elite 120GB 240GB 480GB 2.5"" 7mm SATA3 6GB/s SSD PC/MAC Lot",Brand New,"329,958.99 VND",Ope,Sponsored,https://www.ebay.com/itm/256677449526?_skw=ssd&itmmeta=01JD50P30RSRS09RVN00KYM1XZ&hash=item3bc32b0f36%3Ag%3Az1MAAOSwYIlnDmc-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl9q8sZ00baUcumXsG0zdBwJWj95rb2WlzQyNKUFkfzNFN%2FnJuGQiqtIMmJHSfrqwpgWKToLh2yYW3Z1CJXIUBs65csjiruE8ilXnFCldGDG1dMYX0iUHz6Qx0A6wDwZvDlsZuiqnapLysxSK22K8hYapHsOWDF5H5oQdZqPi8TOFvz4GwmAlZRLP6EANxTOnPQdGtD8xPhFJWTHq8dHw0%2B2QPJC6g3smwTLSojY5%2FJ1RU%2BXFjtLeLc6uO6E%2BBhwxR61ghFlstNWtcKJ9lvwsp0%7Ctkp%3ABk9SR9aw2KDpZA&var=557013383016,
SABRENT Rocket 2230 NVMe 4.0 High Performance PCIe 4.0 M.2 2230 SSD,Open Box,"507,765.99 VND",Ope,Sponsored,https://www.ebay.com/itm/375085565586?_skw=ssd&epid=2332773531&itmmeta=01JD50P30RTQV0D0ES8ZEB623Z&hash=item5754d78692%3Ag%3AFFUAAOSwq69kUEIP&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkIhPB523QuIzWFIuJTFHjGeD%2Fj5Xz6hq3jQmGdPb4KwbeDN8XZ55S8d%2FeWkJ2jOWyJGhoW6yuzR6sNeh%2FOtGpcnND3HYs%2BbLekAez0WnJLaKOq2qro%2FnXaSVM4b4F3r5rSK51gWLkhbeNWLIDrEwkyresxHJH8Ae1PyN5B4emx8RqtP3ly%2FhopoPd6i2jHQ1u9oYhjLT6EcZTq6Lj1R4y9w8KkscY7jeEZskmdHDPxHQ%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA&var=644152398399,
Silicon Power 512GB NVMe M.2 PCIe Gen3x4 2280 SSD SP512GBP34A60M28,Brand New,"760,759.95 VND",Ope,Sponsored,https://www.ebay.com/itm/186752462856?_skw=ssd&itmmeta=01JD50P30R1G87SP8QAXZZBGDF&hash=item2b7b507008:g:hL4AAOSwoxdm7IMS&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKliLcfVbYvwPWyyyL5uJBMoVZ5aLtp8og9u7fmoniaJNd3WyGD0wlx3XL4Jt69PpHlJ30i15vcyBh9mMJ%2FnoKZrZY5mGRpRyBXXIxRaw0eqc98MjwBytV6vvQlw5XvWgqMs1%2FlbKrIRJudwc0E4XViTh80XV0VlFq2rfGiNwqw%2FadgkErsj3QtrY7ZOUK43GPeA6U7zxhW2tnELN%2FfIhlcbQzST5JOXRedH61cUfKKwkA%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA,
Sabrent Rocket Q 4TB NVMe PCIe M.2 2280 Internal SSD High Speed R/W3200/3000MB/s,Open Box,"4,317,915.99 VND",Ope,Sponsored,https://www.ebay.com/itm/375802832404?_skw=ssd&epid=2310302946&itmmeta=01JD50P30R3V0QZ2Y8A5MKEXEP&hash=item577f982614:g:8jEAAOSwYxlnM7iP&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmvCh9jiISDv2AtmdngmRcKNuJQdtZXJW0TjQeZ7Px6Z%2BV2QaGal6CvmJYWfIozvjwLcPRNd9AbkdnoLuHc%2FdgDFOWJ6k0oCS9ht0SNMGzyy4BEG3lWBhxA0dnhtJ20%2FVKoeCy5h4hqrak8Zur5%2BdrNzYurJXqv8dnfJjGYLHecLK3Y6qQCjtzIzWqZmlhMXqlF3asEzeZc6LgeytkWsdfZv4oW%2BB4l8rYHWxGrlLdNZWakcT3y1UGCfNevQmTeFZS9qKiTu5gdN640VayIy%2BvN%7Ctkp%3ABk9SR9Sw2KDpZA,
High-speed M2 Hard Disk 1080pro Solid-state NGFF-NVME Expansion Upgrade  SSD,Brand New,"940,853.04 VND",Ope,Sponsored,https://www.ebay.com/itm/405275339245?_skw=ssd&itmmeta=01JD50P30RT6AVF8JSE7QA09HR&hash=item5e5c4ae9ed%3Ag%3AIisAAOSwZblm57-U&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlon2jsgOFxHJskE1jV6UAbsGvZPxBzx7V9FCqb7WRytRNvZUs88Z9DRlLA4gUwkVoiILJxcvrs7Aqql8C1%2BUgld6DhtGjvUzosjI8Rbh%2B074lSKDUbYEp4vRppVxskiZ8EFdYT%2FeDy9upjik%2FHnxI3jfDdZVWZ7NF6VBSC0MtXkqQP6IxOBiP43vx%2B%2FULaLdXcTqFsNnhD89Unb%2F%2B8RmrW4yK5368BOiyTDbdJs9Z%2FLg%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA&var=675418877645,
SSD Solid State Drive 120GB 240GB 256GB 512GB 1TB 2.5 SATA Laptop Desktop PC Lot,Brand New,"295,667.64 VND",Ope,Sponsored,https://www.ebay.com/itm/387353640901?_skw=ssd&itmmeta=01JD50P30R1C7K47ERCRNNRADG&hash=item5a30137fc5%3Ag%3AwtIAAOSw3F5m1tJW&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnR9xHlZyzUTzPVDrgdVODXyrqHb9fOf0WpI2HziuozMwbOPWbCrBtxw4ebaoDkLJUs0KeZDFxRiyuDTdGO2UeAR2SEC0deMU4%2BeGYPL7CUqzKd2RkM80eWb2cH3%2FbHhdSvjA%2FDv76dMpkGB%2BOhu%2BKkcuQVmAnfGmonEn%2FGXJmrLMIMhykaI6qBtjt8eE8xT5SUVPw5n%2FIj7vlnuDtTrB%2FJtlXBk2szqf%2FaMKJhsk3XfbewezcMRiWd4sVzzxIV6yW7vBTMbHfNUQSdHYr0QlqB%7Ctkp%3ABk9SR9Sw2KDpZA&var=654613787051,
500GB-4TB Ssd Internal Solid State Drive Hard Disk 2.5 Inch For Laptop SSD,Brand New,"1,127,152.05 VND",Ope,Sponsored,https://www.ebay.com/itm/387558058918?_skw=ssd&itmmeta=01JD50P30RBFS0HYW6P1J1T76F&hash=item5a3c42aba6%3Ag%3ANK4AAOSwP5RmvseL&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlIUGiKnJA2BjE4ZFnslBiMb1XpMsrKQZzJZg%2FmQfpoZP5kKUUyH7ZyiHI1gYxjGtJjmmwRPWsU2QFDr86gRKiCjqO0rL43lUaKgJjD7weaur%2BpOBbj5tsfrTmlm4dsmm16XzR8HP0RWdVzM6obJZE2b4AZN4RgWLrR0aKgXidRq3kCxxt8X2bZQNV9j3RRKY1tpowjKGdAZLqHmeWw6o0ZYlVpKW%2BGcPi0wVG075yCvw%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA&var=654796387834,
SanDisk Ultra 3D 512GB SSD SATA III 6 Gb/s 2.5 inch 7 mm SDSSDH3-512G 500GB,Excellent - Refurbished,"838,233.00 VND",Ope,Sponsored,https://www.ebay.com/itm/185008338714?_skw=ssd&itmmeta=01JD50P30RPZBSC3B52W3JBDMP&hash=item2b135b371a:g:s7UAAOSwZDxeUCqf&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnasHGiMz7qpyZAiiKVSqvyTvH1r1LHTPJsqkfvl4N7ADOw4aX2jsVBUomc8YLz7%2BRxBC9UTkpVZX0GFUjw60pqbeRfvtBkS3B2Ix7ydAIBcftjzV0LNefwtUxo5RrDEjJeWMkQzI6AxnOISmhWsexSqMJ4Gny1gXR%2FzzH9ySc%2FotN13j3LDLo2g9oWAgt0FIJFJhkMoCVGutJvvlc%2Fpfqumh%2BrJV9nuCXOBdDm7K%2BN2D1lHMhN1YyyKfHyJl6YV7cOU2z1owSBPzetKWV%2FCTjl%7Ctkp%3ABk9SR9Sw2KDpZA,
"Solid State Drive SSD 2.5"" 120GB 128GB 240GB 256GB 480GB 512GB SATA Laptop Lot",Very Good - Refurbished,"288,311.26 VND",Ope,Sponsored,https://www.ebay.com/itm/315144953875?_skw=ssd&itmmeta=01JD50P30RJ89F18KGSRWD5ZSY&hash=item49601a6013%3Ag%3AsfMAAOSw4-5lw98s&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlSm7XMXpLT4l0fDovAMqs3w4U6VTYlwl9dGPD%2F4Ie4j2AhO9vFcfgwvCzFqvvaVe5vZB3LjQuwKMnQMbO3mjjYMeHSfmZSP7y5FzUWT03dAJcCul%2FR1awS9mxu6MJd4JKyNVyWW7xSLcFPoEJhX7b7xl%2BHzk52RYnMLkwG%2FPJuHzPtE410kdKobvGO813bGvuCPlEz1cwVhRqaFXHjsQJqmlCcddtvuCeVZjGaMQBcevJ%2B5oMPRxtjJcJUY4uGY5vBkK5AKSHxCDJVTOOZ3tNz%7Ctkp%3ABk9SR9Sw2KDpZA&var=613622431516,
"Samsung PM871b 512GB SATA 2.5"" SSD MZ-7LN512HAJQ-Ships Same Day",Pre-Owned,"190,507.50 VND",Ope,Sponsored,https://www.ebay.com/itm/365236878687?_skw=ssd&itmmeta=01JD50P30RE04H36W2X1WHYAYK&hash=item5509d07d5f:g:DR4AAOSwF2hmwnON&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmID3HBCSFuwYsGXevL2w9zvEGpTkQph6AcKQn5u5Eq%2FyKXUdpAHyeNcUG5SJqSi4Qnx80mUt%2FWLQ4gAuSocLBOkOTvRllFnFtTsT9VB%2FI0H5GedYr4wOJEr%2B1IYqLGjNFXrxVMCUWgR3pjYJ746K%2FZMmMl%2BFEIsIqJUk7EgzfFzztYMGU0yPfIOThV93%2Bhn62Bzvoi0qqw%2FL5lYh4Y%2BWMfp%2BaSKykZfP0NLa3qhNBekw%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA,
Western Digital WD_BLACK SN770 2TB M.2 NVMe Internal SSD (WDS200T3X0E),Brand New,"3,221,354.82 VND",Ope,Sponsored,https://www.ebay.com/itm/285816046734?_skw=ssd&epid=18052562162&itmmeta=01JD50P30RXETH6BGED6PZE22Z&hash=item428bf6c48e:g:a7wAAOSw8M5nM1EX&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlL5IMaTFOyYInzfT64cSB6yQ7QqRdjck70ZU8UR8QApa7vBl1WIxvFqPPNjIQ9G2x2rZIkmSHAYWZqFaXbwGu2kkQsBt3yGUmY%2BiWr3ACtjffN3lAUSRIgLq8ID04bBRTEnhhOOv%2FWCZbB93cC3X7%2BOGLLWQ7poCpYwSvnBqX%2FMT6WKrB9KOOrn2k5N%2BlkJ8Dvfhp%2Bex--isaL62THRnmH2lTHq2rZOfmtEib600rX6MU7ZB%2FC%2B2LCJ5IbeZd6jVe9M42e6AQ8IMEWWjYOy6xE%7Ctkp%3ABk9SR9Sw2KDpZA,
"1x 480GB SATA SSD Generic Intel 2.5"" Enterprise SSD Drive 6Gbps",Pre-Owned,"708,941.91 VND",Ope,Sponsored,https://www.ebay.com/itm/385680961736?_skw=ssd&itmmeta=01JD50P30RKBJXYPSBM9RJ9YW4&hash=item59cc6070c8:g:454AAOSwjr1mLGZe&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnFMiWwhmzC%2FAIc%2Fj0tNj1dkSfhynM7VDQkLAhLZ8ihayBxV3ZxsX4oHRo%2Bqecnsxye9ZSV0d0o4gYVghJIqae2NkrQ3Wqc9b1TUNwI3yjRIxc1d0DscAv6SzSzzbHwr2YnSDOvBT3WZPpW%2BS3OJmHaON5lhCVWno%2FMwRjWiJ7lSX2%2BdvIPfr2On7H0XidMGffE%2F3tRYBANzec3C5sqH5OX0j4hNDgf07D%2Fr0vduQgHLQ%3D%3D%7Ctkp%3ABk9SR9Sw2KDpZA,
SAMSUNG PM991a 512GB SSD M.2 2230 NVMe PCIe For surface Laptop Steam Deck PC CFe,Pre-Owned,"1,013,245.89 VND",Ope,Sponsored,https://www.ebay.com/itm/116383573233?_skw=ssd&epid=22051623635&itmmeta=01JD50P30RXK39YF8M58J07TGN&hash=item1b190064f1:g:DakAAOSwfGhj42zU&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmW20Q9j0C%2FfkNLsAGALTVz3zCVfV0nQgE%2FPID8ENUX02iQVPViKXkagjtm0mnYJdrQXdZc%2BBccODQNGtUsV00xPcTSqgjuEhdGX%2FBzHe5I3zyWy0dYgTC2%2F4Sa%2BhPdcCraTcPgABEkt0MSBoowpnbiB5zKoGtgbJAsOrsA8j2XHWGcpvxBvZtpF0tuLHEaQIiaIi4KxOL%2BnC4zm9TvRF%2F0Eimtz8TZOc5qb9%2FKiYT5PIyVLcuVGO%2FCtl%2Fo5XhbPjdJYhIM%2BKY7n6q8LJIMbjJY%7Ctkp%3ABk9SR9Kw2KDpZA,
128/256/512/1000 GB SSD Solid State Hard Drive HDD installed,Brand New,"660,055.60 VND",Ope,Sponsored,https://www.ebay.com/itm/176369216676?_skw=ssd&itmmeta=01JD50P30RYQGGBT0X74X8ZE9Q&hash=item29106caca4%3Ag%3AEYwAAOSws%7EFmOzzx&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmZs3xnX9wWZBCS23tAAmGEhzO%2BeafwWBb%2F93sBrYmFH6GpbDUpp7JqiV9%2FufvyRMLQTxpbDXj10JdbNx2Lu7PRWY1gH2QarYorQXBrd2XNwBTa6OEMpB3fySR%2BpkrNYJ%2B5p%2F29uFNT%2FGMYVtqLbhjeHohrCM5UBWOmt598pQgtUPMEAXsmtCABDnKjgzTXMka39AfCbo7n3%2F1KETazS7OW%2B2HYGxJv%2BcRd%2FNpMhl%2FNZYoZgg%2B%2BctvCbSAM%2B12xp2kGE%2BMflUByYoVbwAJ%2FsPPl%7Ctkp%3ABk9SR9Kw2KDpZA&var=475887148817,
Toshiba Kioxia KBG5AZNV512G 512G 2280 M.2 NVMe PCIe 4x4 SSD SED w/ cooling pad,Brand New,"659,917.98 VND",Ope,Sponsored,https://www.ebay.com/itm/296710780366?_skw=ssd&epid=16053479002&itmmeta=01JD50P30RH2D6EJ7Y080BTVYS&hash=item45155735ce:g:q6sAAOSwol1m8geh&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlIUSRHiQvz%2Fk%2F9OK0YoNwN%2B91kqKR5gEBbN7kgda71qOeAqUSJlrGNFbyHaPpEJpKUfAO5649r8GyL759v6erd8rB003g27WoVoGCPMdLobNg8%2BXiEyxkBlO60gKKOTEN5M8X4pE7fzRQtxf4eLZd4O%2B3h1MbezAQAAQHt7pvEhSiUUJX2yjlEW25PE450P7RVI%2BKwU5Hsrd%2FoIo95cXB49yNPsHxjBzWghsKS%2B6HmVswpSe2fI44Wh0%2B0CnsSjynfQ4oikBhl6V6OnkW5e2TH%7Ctkp%3ABk9SR9Kw2KDpZA,
